Alias,ID,Heading,Expenditure,Language,PoliticalCategory,Year,Amount,EpNote
1 2 0 2,NIV-47483218314141915_47483218314326123@V10_N51171660667-20,Traineeships,exp,,5.2.X22,2013,366 00
1 2 0 2,NIV-47483218314141915_47483218314326123@V10_N51171660667-20,Traineeships,exp,,5.2.X22,2012,350 520.0
1 2 0 3,NIV-47483218314141915_47483218314326124@V10_N51171660685-21,External services,exp,en,5.2.X22,2014,p.m
1 2 0 3,NIV-47483218314141915_47483218314326124@V10_N51171660685-21,External services,exp,en,5.2.X22,2013,p.m
1 2 0 3,NIV-47483218314141915_47483218314326124@V10_N51171660685-21,External services,exp,en,5.2.X22,2012,0.
1 2 0 4,NIV-47483218314141915_47483218314326125@V10_PNaNOeLGcKMeeOeJKILJGHHGHIObbObfaJdNfaJ,Agency staff and special advisers,exp,,5.2.X22,2014,103 00
1 2 0 4,NIV-47483218314141915_47483218314326125@V10_PNaNOeLGcKMeeOeJKILJGHHGHIObbObfaJdNfaJ,Agency staff and special advisers,exp,,5.2.X22,2013,80 00
1 2 0 4,NIV-47483218314141915_47483218314326125@V10_PNaNOeLGcKMeeOeJKILJGHHGHIObbObfaJdNfaJ,Agency staff and special advisers,exp,,5.2.X22,2012,98 913.9
1 2 0 5,NIV-47483218314141915_47483218314326126@V10_PNaNOeLGcKMeeOeJKILJGHHGHIObbObfaJdNfPf,Military seconded national experts,exp,en,5.2.X22,2014,7 074 92
1 2 0 5,NIV-47483218314141915_47483218314326126@V10_PNaNOeLGcKMeeOeJKILJGHHGHIObbObfaJdNfPf,Military seconded national experts,exp,en,5.2.X22,2013,7 394 28
1 2 0 5,NIV-47483218314141915_47483218314326126@V10_PNaNOeLGcKMeeOeJKILJGHHGHIObbObfaJdNfPf,Military seconded national experts,exp,en,5.2.X22,2012,6 950 150.0
1 2 0 5,NIV-47483218314141915_47483218314326126@V10_PNaNOeLGcKMeeOeJKILJGHHGHIObbObfaJdNfPf,Military seconded national experts,exp,en,5.2.X22,2012,6 950 150.00,AM Rapp / Restore D
1 2 2,NIV-47483218314141915_47483218314326127@V10_N51171660825-23,Provisional appropriation,exp,,5.2.X22,2014,p.m
1 2 2,NIV-47483218314141915_47483218314326127@V10_N51171660825-23,Provisional appropriation,exp,,5.2.X22,2013,p.m
1 2 2,NIV-47483218314141915_47483218314326127@V10_N51171660825-23,Provisional appropriation,exp,,5.2.X22,2012,0.
1 3 0 0,NIV-47483218314141915_47483218314326130@V10_N51171660895-26,Recruitment,exp,,5.2.X23,2014,100 00
1 3 0 0,NIV-47483218314141915_47483218314326130@V10_N51171660895-26,Recruitment,exp,,5.2.X23,2013,100 00
1 3 0 0,NIV-47483218314141915_47483218314326130@V10_N51171660895-26,Recruitment,exp,,5.2.X23,2012,100 000.0
1 3 0 1,NIV-47483218314141915_47483218314326131@V10_N51171660926-27,Training,exp,,5.2.X23,2014,1 017 00
1 3 0 1,NIV-47483218314141915_47483218314326131@V10_N51171660926-27,Training,exp,,5.2.X23,2013,1 217 00
1 3 0 1,NIV-47483218314141915_47483218314326131@V10_N51171660926-27,Training,exp,,5.2.X23,2012,1 014 504.6
1 3 0 2,NIV-47483218314141915_47483218314326132@V10_PNaNOeLGcKMeeOeJLJbeHPfdHIObbKGMJaINfLP,Entitlements on entering the service. transfers and leaving the service,exp,en,5.2.X23,2014,1 260 00
1 3 0 2,NIV-47483218314141915_47483218314326132@V10_PNaNOeLGcKMeeOeJLJbeHPfdHIObbKGMJaINfLP,Entitlements on entering the service. transfers and leaving the service,exp,en,5.2.X23,2013,800 00
1 3 0 2,NIV-47483218314141915_47483218314326132@V10_PNaNOeLGcKMeeOeJLJbeHPfdHIObbKGMJaINfLP,Entitlements on entering the service. transfers and leaving the service,exp,en,5.2.X23,2012,2 160 000.0
1 4 0,NIV-47483218314141915_47483218314326134@V10_PNaNOeLGcKMeeOeJHMGNfJdLHIObadaMcfeNfIL,Missions,exp,,5.2.X5,2014,7 723 30
1 4 0,NIV-47483218314141915_47483218314326134@V10_PNaNOeLGcKMeeOeJHMGNfJdLHIObadaMcfeNfIL,Missions,exp,,5.2.X5,2013,7 723 30
1 4 0,NIV-47483218314141915_47483218314326134@V10_PNaNOeLGcKMeeOeJHMGNfJdLHIObadaMcfeNfIL,Missions,exp,,5.2.X5,2012,7 723 305.0
1 5 0 0,NIV-47483218314141915_47483218314326137@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfGd,Social services and assistance to staff,exp,,5.2.X23,2014,199 00
1 5 0 0,NIV-47483218314141915_47483218314326137@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfGd,Social services and assistance to staff,exp,,5.2.X23,2013,388 00
1 5 0 0,NIV-47483218314141915_47483218314326137@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfGd,Social services and assistance to staff,exp,,5.2.X23,2012,173 140.0
1 5 0 1,NIV-47483218314141915_47483218314326138@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfHe,Medical service,exp,,5.2.X23,2014,450 00
1 5 0 1,NIV-47483218314141915_47483218314326138@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfHe,Medical service,exp,,5.2.X23,2013,450 00
1 5 0 1,NIV-47483218314141915_47483218314326138@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfHe,Medical service,exp,,5.2.X23,2012,438 075.0
1 5 0 2,NIV-47483218314141915_47483218314326139@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfHO,Restaurants and canteens,exp,,5.2.X23,2014,p.m
1 5 0 2,NIV-47483218314141915_47483218314326139@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfHO,Restaurants and canteens,exp,,5.2.X23,2013,p.m
1 5 0 2,NIV-47483218314141915_47483218314326139@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfHO,Restaurants and canteens,exp,,5.2.X23,2012,0.
1 5 0 3,NIV-47483218314141915_47483218314326140@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfHI,Crèches and childcare facilities,exp,,5.2.X23,2014,1 275 00
1 5 0 3,NIV-47483218314141915_47483218314326140@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfHI,Crèches and childcare facilities,exp,,5.2.X23,2013,504 51
1 5 0 3,NIV-47483218314141915_47483218314326140@V10_PNaNOeLGcKMeeOeJHKMaHMacHIObbIcNbMaNfHI,Crèches and childcare facilities,exp,,5.2.X23,2012,1 211 856.0
2 0 0 0,NIV-47483218314141915_47483218314326144@V10_N51171761638-4,Rent and annual lease payments,exp,,5.2.X41,2014,18 182 00
2 0 0 0,NIV-47483218314141915_47483218314326144@V10_N51171761638-4,Rent and annual lease payments,exp,,5.2.X41,2013,6 616 00
2 0 0 0,NIV-47483218314141915_47483218314326144@V10_N51171761638-4,Rent and annual lease payments,exp,,5.2.X41,2012,7 483 000.0
2 0 0 1,NIV-47483218314141915_47483218314326145@V10_PNaNOeLGcKMeeOeJKOeMNfPNHIObbMGGJbaNfMe,Acquisition of immovable property,exp,,5.2.X41,2014,p.m
2 0 0 1,NIV-47483218314141915_47483218314326145@V10_PNaNOeLGcKMeeOeJKOeMNfPNHIObbMGGJbaNfMe,Acquisition of immovable property,exp,,5.2.X41,2013,p.m
2 0 0 1,NIV-47483218314141915_47483218314326145@V10_PNaNOeLGcKMeeOeJKOeMNfPNHIObbMGGJbaNfMe,Acquisition of immovable property,exp,,5.2.X41,2012,0.
2 0 0 2,NIV-47483218314141915_47483218314326146@V10_PNaNOeLGcKMeeOeJOaHLNIGHIObbMHHKfKNfMe,Fitting-out and security works,exp,en,5.2.X42,2014,200 00
2 0 0 2,NIV-47483218314141915_47483218314326146@V10_PNaNOeLGcKMeeOeJOaHLNIGHIObbMHHKfKNfMe,Fitting-out and security works,exp,en,5.2.X42,2013,491 00
2 0 0 2,NIV-47483218314141915_47483218314326146@V10_PNaNOeLGcKMeeOeJOaHLNIGHIObbMHHKfKNfMe,Fitting-out and security works,exp,en,5.2.X42,2012,1 100 000.0
2 0 1 0,NIV-47483218314141915_47483218314326148@V10_N51171761770-11,Cleaning and maintenance,exp,,5.2.X42,2014,3 999 00
2 0 1 0,NIV-47483218314141915_47483218314326148@V10_N51171761770-11,Cleaning and maintenance,exp,,5.2.X42,2013,4 152 00
2 0 1 0,NIV-47483218314141915_47483218314326148@V10_N51171761770-11,Cleaning and maintenance,exp,,5.2.X42,2012,3 224 000.0
2 0 1 1,NIV-47483218314141915_47483218314326149@V10_N51171761787-12,Water. gas. electricity and heating,exp,,5.2.X42,2014,1 318 00
2 0 1 1,NIV-47483218314141915_47483218314326149@V10_N51171761787-12,Water. gas. electricity and heating,exp,,5.2.X42,2013,1 318 00
2 0 1 1,NIV-47483218314141915_47483218314326149@V10_N51171761787-12,Water. gas. electricity and heating,exp,,5.2.X42,2012,1 349 000.0
2 0 1 2,NIV-47483218314141915_47483218314326150@V10_N51171761806-13,Security and surveillance of buildings,exp,en,5.2.X42,2014,5 928 00
2 0 1 2,NIV-47483218314141915_47483218314326150@V10_N51171761806-13,Security and surveillance of buildings,exp,en,5.2.X42,2013,7 101 00
2 0 1 2,NIV-47483218314141915_47483218314326150@V10_N51171761806-13,Security and surveillance of buildings,exp,en,5.2.X42,2012,5 147 999.4
2 0 1 3,NIV-47483218314141915_47483218314326151@V10_N51171761821-14,Insurance,exp,,5.2.X42,2014,74 50
2 0 1 3,NIV-47483218314141915_47483218314326151@V10_N51171761821-14,Insurance,exp,,5.2.X42,2013,74 50
2 0 1 3,NIV-47483218314141915_47483218314326151@V10_N51171761821-14,Insurance,exp,,5.2.X42,2012,71 999.6
2 0 1 4,NIV-47483218314141915_47483218314326152@V10_N51171761843-15,Other expenditure relating to buildings,exp,,5.2.X42,2014,170 00
2 0 1 4,NIV-47483218314141915_47483218314326152@V10_N51171761843-15,Other expenditure relating to buildings,exp,,5.2.X42,2013,170 00
2 0 1 4,NIV-47483218314141915_47483218314326152@V10_N51171761843-15,Other expenditure relating to buildings,exp,,5.2.X42,2012,183 125.1
2 1 0 0,NIV-47483218314141915_47483218314326155@V10_N51171762131-18,Information and communication technology,exp,en,5.2.X7,2014,12 837 00
2 1 0 0,NIV-47483218314141915_47483218314326155@V10_N51171762131-18,Information and communication technology,exp,en,5.2.X7,2013,12 837 00
2 1 0 0,NIV-47483218314141915_47483218314326155@V10_N51171762131-18,Information and communication technology,exp,en,5.2.X7,2012,12 892 354.7
2 1 0 1,NIV-47483218314141915_47483218314326156@V10_N51171762162-19,Secure information and communication technology,exp,en,5.2.X7,2014,13 745 00
2 1 0 1,NIV-47483218314141915_47483218314326156@V10_N51171762162-19,Secure information and communication technology,exp,en,5.2.X7,2013,10 845 75
2 1 0 1,NIV-47483218314141915_47483218314326156@V10_N51171762162-19,Secure information and communication technology,exp,en,5.2.X7,2012,5 677 532.7
2 1 0 1,NIV-47483218314141915_47483218314326156@V10_N51171762162-19,Secure information and communication technology,exp,en,5.2.X7,2012,5 677 532.78,AM Rapp / Above D
2 1 1,NIV-47483218314141915_47483218314326157@V10_N51171762221-22,Furniture,exp,,5.2.X7,2014,200 00
2 1 1,NIV-47483218314141915_47483218314326157@V10_N51171762221-22,Furniture,exp,,5.2.X7,2013,200 00
2 1 1,NIV-47483218314141915_47483218314326157@V10_N51171762221-22,Furniture,exp,,5.2.X7,2012,370 592.0
2 1 2,NIV-47483218314141915_47483218314326158@V10_N51171762247-23,Technical equipment and installations,exp,,5.2.X7,2014,150 00
2 1 2,NIV-47483218314141915_47483218314326158@V10_N51171762247-23,Technical equipment and installations,exp,,5.2.X7,2013,250 00
2 1 2,NIV-47483218314141915_47483218314326158@V10_N51171762247-23,Technical equipment and installations,exp,,5.2.X7,2012,250 000.0
2 1 3,NIV-47483218314141915_47483218314326159@V10_N51171762322-27,Transport,exp,,5.2.X7,2014,200 00
2 1 3,NIV-47483218314141915_47483218314326159@V10_N51171762322-27,Transport,exp,,5.2.X7,2013,300 00
2 1 3,NIV-47483218314141915_47483218314326159@V10_N51171762322-27,Transport,exp,,5.2.X7,2012,300 000.0
2 2 0 0,NIV-47483218314141915_47483218314326162@V10_N51171762390-30,Organisation of meetings. conferences and congresses,exp,en,5.2.X5,2014,485 10
2 2 0 0,NIV-47483218314141915_47483218314326162@V10_N51171762390-30,Organisation of meetings. conferences and congresses,exp,en,5.2.X5,2013,600 00
2 2 0 0,NIV-47483218314141915_47483218314326162@V10_N51171762390-30,Organisation of meetings. conferences and congresses,exp,en,5.2.X5,2012,440 000.0
2 2 0 1,NIV-47483218314141915_47483218314326163@V10_PNaNOeLGcKMeeOeJHPdNKJbKHIObbOeeGbNNfPd,Experts’ travel expenses,exp,en,5.2.X5,2014,79 20
2 2 0 1,NIV-47483218314141915_47483218314326163@V10_PNaNOeLGcKMeeOeJHPdNKJbKHIObbOeeGbNNfPd,Experts’ travel expenses,exp,en,5.2.X5,2013,100 00
2 2 0 1,NIV-47483218314141915_47483218314326163@V10_PNaNOeLGcKMeeOeJHPdNKJbKHIObbOeeGbNNfPd,Experts’ travel expenses,exp,en,5.2.X5,2012,50 000.0
2 2 1 0,NIV-47483218314141915_47483218314326165@V10_N51171762520-37,Documentation and library expenditure,exp,,5.2.X6,2014,674 68
2 2 1 0,NIV-47483218314141915_47483218314326165@V10_N51171762520-37,Documentation and library expenditure,exp,,5.2.X6,2013,631 50
2 2 1 0,NIV-47483218314141915_47483218314326165@V10_N51171762520-37,Documentation and library expenditure,exp,,5.2.X6,2012,551 620.6
2 2 1 1,NIV-47483218314141915_47483218314326166@V10_N51171762537-38,Satellite imagery,exp,en,5.2.X6,2014,495 00
2 2 1 1,NIV-47483218314141915_47483218314326166@V10_N51171762537-38,Satellite imagery,exp,en,5.2.X6,2013,500 00
2 2 1 1,NIV-47483218314141915_47483218314326166@V10_N51171762537-38,Satellite imagery,exp,en,5.2.X6,2012,200 000.0
2 2 1 2,NIV-47483218314141915_47483218314326167@V10_N51171762555-39,General publications,exp,,5.2.X6,2014,41 58
2 2 1 2,NIV-47483218314141915_47483218314326167@V10_N51171762555-39,General publications,exp,,5.2.X6,2013,105 00
2 2 1 2,NIV-47483218314141915_47483218314326167@V10_N51171762555-39,General publications,exp,,5.2.X6,2012,41 565.3
2 2 1 3,NIV-47483218314141915_47483218314326168@V10_N51171762573-40,Public information and public events,exp,en,5.2.X6,2014,232 65
2 2 1 3,NIV-47483218314141915_47483218314326168@V10_N51171762573-40,Public information and public events,exp,en,5.2.X6,2013,150 00
2 2 1 3,NIV-47483218314141915_47483218314326168@V10_N51171762573-40,Public information and public events,exp,en,5.2.X6,2012,147 045.6
2 2 2 0,NIV-47483218314141915_47483218314326170@V10_PNaNOeLGcKMeeOeJKbGGOfcMHIObbMPMPIfNfLe,Translation,exp,,5.2.X32,2014,p.m
2 2 2 0,NIV-47483218314141915_47483218314326170@V10_PNaNOeLGcKMeeOeJKbGGOfcMHIObbMPMPIfNfLe,Translation,exp,,5.2.X32,2013,p.m
2 2 2 0,NIV-47483218314141915_47483218314326170@V10_PNaNOeLGcKMeeOeJKbGGOfcMHIObbMPMPIfNfLe,Translation,exp,,5.2.X32,2012,0.
2 2 2 1,NIV-47483218314141915_47483218314326171@V10_PNaNOeLGcKMeeOeJKbGGOfcMHIObbMPMPIfNfLb,Interpretation,exp,,5.2.X32,2014,579 15
2 2 2 1,NIV-47483218314141915_47483218314326171@V10_PNaNOeLGcKMeeOeJKbGGOfcMHIObbMPMPIfNfLb,Interpretation,exp,,5.2.X32,2013,690 00
2 2 2 1,NIV-47483218314141915_47483218314326171@V10_PNaNOeLGcKMeeOeJKbGGOfcMHIObbMPMPIfNfLb,Interpretation,exp,,5.2.X32,2012,1 000.0
2 2 3 0,NIV-47483218314141915_47483218314326173@V10_N51171762656-44,Office supplies,exp,,5.2.X7,2014,323 23
2 2 3 0,NIV-47483218314141915_47483218314326173@V10_N51171762656-44,Office supplies,exp,,5.2.X7,2013,326 50
2 2 3 0,NIV-47483218314141915_47483218314326173@V10_N51171762656-44,Office supplies,exp,,5.2.X7,2012,399 417.0
2 2 3 1,NIV-47483218314141915_47483218314326174@V10_N51171762697-45,Postal charges,exp,,5.2.X7,2014,177 21
2 2 3 1,NIV-47483218314141915_47483218314326174@V10_N51171762697-45,Postal charges,exp,,5.2.X7,2013,100 00
2 2 3 1,NIV-47483218314141915_47483218314326174@V10_N51171762697-45,Postal charges,exp,,5.2.X7,2012,128 000.0
2 2 3 2,NIV-47483218314141915_47483218314326175@V10_N51171762714-46,Expenditure on studies. surveys and consultations,exp,,5.2.X6,2014,49 50
2 2 3 2,NIV-47483218314141915_47483218314326175@V10_N51171762714-46,Expenditure on studies. surveys and consultations,exp,,5.2.X6,2013,100 00
2 2 3 2,NIV-47483218314141915_47483218314326175@V10_N51171762714-46,Expenditure on studies. surveys and consultations,exp,,5.2.X6,2012,33 491.8
2 2 3 3,NIV-47483218314141915_47483218314326176@V10_N51171762728-47,Interinstitutional cooperation,exp,,5.2.X7,2014,1 846 35
2 2 3 3,NIV-47483218314141915_47483218314326176@V10_N51171762728-47,Interinstitutional cooperation,exp,,5.2.X7,2013,1 650 00
2 2 3 3,NIV-47483218314141915_47483218314326176@V10_N51171762728-47,Interinstitutional cooperation,exp,,5.2.X7,2012,1 399 970.0
2 2 3 4,NIV-47483218314141915_47483218314326177@V10_N51171762751-48,Removals,exp,,5.2.X7,2014,148 50
2 2 3 4,NIV-47483218314141915_47483218314326177@V10_N51171762751-48,Removals,exp,,5.2.X7,2013,150 00
2 2 3 4,NIV-47483218314141915_47483218314326177@V10_N51171762751-48,Removals,exp,,5.2.X7,2012,200 000.0
2 2 3 5,NIV-47483218314141915_47483218314326178@V10_N51171762779-49,Financial charges,exp,,5.2.X7,2014,19 80
2 2 3 5,NIV-47483218314141915_47483218314326178@V10_N51171762779-49,Financial charges,exp,,5.2.X7,2013,20 00
2 2 3 5,NIV-47483218314141915_47483218314326178@V10_N51171762779-49,Financial charges,exp,,5.2.X7,2012,19 000.0
2 2 3 6,NIV-47483218314141915_47483218314326179@V10_N51171762795-50,Legal expenses and costs. damages and compensation,exp,,5.2.X7,2014,42 57
2 2 3 6,NIV-47483218314141915_47483218314326179@V10_N51171762795-50,Legal expenses and costs. damages and compensation,exp,,5.2.X7,2013,43 00
2 2 3 6,NIV-47483218314141915_47483218314326179@V10_N51171762795-50,Legal expenses and costs. damages and compensation,exp,,5.2.X7,2012,187 000.0
2 2 3 7,NIV-47483218314141915_47483218314326180@V10_N51171762817-51,Other operating expenditure,exp,,5.2.X7,2014,9 90
2 2 3 7,NIV-47483218314141915_47483218314326180@V10_N51171762817-51,Other operating expenditure,exp,,5.2.X7,2013,10 00
2 2 3 7,NIV-47483218314141915_47483218314326180@V10_N51171762817-51,Other operating expenditure,exp,,5.2.X7,2012,0.
2 2 4 0,IDOKObdNbPOPfNLeGIXNcaHeIbMXHKIPeNIddIOX_NfeK,Conflict Prevention and Mediation Support Services (continuation),exp,en,5.2.X5,2014,500 00
3 0 0 0,NIV-47483218314141915_47483218314326186@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPf,Remuneration and entitlements of statutory staff,exp,,5.2.X21,2014,103 417 85
3 0 0 0,NIV-47483218314141915_47483218314326186@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPf,Remuneration and entitlements of statutory staff,exp,,5.2.X21,2013,106 608 00
3 0 0 0,NIV-47483218314141915_47483218314326186@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPf,Remuneration and entitlements of statutory staff,exp,,5.2.X21,2012,101 585 922.9
3 0 0 0,NIV-47483218314141915_47483218314326186@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPf,Remuneration and entitlements of statutory staff,exp,,5.2.X21,2012,101 585 922.93,AM Rapp / Figures onl
3 0 0 1,NIV-47483218314141915_47483218314326187@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPb,External staff and outside services,exp,,5.2.X22,2014,59 835 02
3 0 0 1,NIV-47483218314141915_47483218314326187@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPb,External staff and outside services,exp,,5.2.X22,2013,62 239 10
3 0 0 1,NIV-47483218314141915_47483218314326187@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPb,External staff and outside services,exp,,5.2.X21,2012,56 339 694.3
3 0 0 1,NIV-47483218314141915_47483218314326187@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPb,External staff and outside services,exp,,5.2.X21,2012,56 339 694.36,AM Rapp / Figures onl
3 0 0 2,NIV-47483218314141915_47483218314326188@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPN,Other expenditure related to staff,exp,,5.2.X23,2014,19 035 00
3 0 0 2,NIV-47483218314141915_47483218314326188@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPN,Other expenditure related to staff,exp,,5.2.X23,2013,21 407 00
3 0 0 2,NIV-47483218314141915_47483218314326188@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPN,Other expenditure related to staff,exp,,5.2.X23,2012,21 490 472.3
3 0 0 2,NIV-47483218314141915_47483218314326188@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPN,Other expenditure related to staff,exp,,5.2.X23,2012,21 490 472.31,AM Rapp / Figures onl
3 0 0 3,NIV-47483218314141915_47483218314326189@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPJ,Buildings and associated costs,exp,,5.2.X41,2014,103 062 00
3 0 0 3,NIV-47483218314141915_47483218314326189@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPJ,Buildings and associated costs,exp,,5.2.X41,2013,99 642 00
3 0 0 3,NIV-47483218314141915_47483218314326189@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfPJ,Buildings and associated costs,exp,,5.2.X41,2012,100 877 596.1
3 0 0 4,NIV-47483218314141915_47483218314326190@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfOf,Other administrative expenditure,exp,,5.2.X7,2014,20 379 00
3 0 0 4,NIV-47483218314141915_47483218314326190@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfOf,Other administrative expenditure,exp,,5.2.X7,2013,23 053 00
3 0 0 4,NIV-47483218314141915_47483218314326190@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfOf,Other administrative expenditure,exp,,5.2.X7,2012,21 441 165.5
3 0 0 5,NIV-47483218314141915_47483218314326191@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfOb,Commission contribution for delegations,exp,en,5.2.XSPEC,2014,p.m
3 0 0 5,NIV-47483218314141915_47483218314326191@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfOb,Commission contribution for delegations,exp,en,5.2.XSPEC,2013,p.m
3 0 0 5,NIV-47483218314141915_47483218314326191@V10_PNaNOeLGcKMeeOeJJOLaHaIeHIObbNPeeIdNfOb,Commission contribution for delegations,exp,en,5.2.XSPEC,2012,263 653 682.2
10 0,NIV-47483218314141915_47483218314326193@V10_AABOI,PROVISIONAL APPROPRIATIONS,exp,,,2014,p.m
